Año,Mes,Plan,Sede,Ciudad,Vendedor,Total Ventas
2013,2,331,5,1,3110,21
2013,2,331,5,1,2582,16
2013,2,331,5,5,750,2
2013,2,331,5,11,2298,1
2013,2,331,5,8,2279,1
2013,2,331,5,8,3110,5
2013,2,331,5,6,2006,2
2013,2,331,5,2,2017,25
2013,2,331,5,12,3110,3
2013,2,331,5,5,2279,1
2013,2,331,5,2,2578,4
2013,2,331,5,4,2580,1
2013,2,331,5,1,2578,10
2013,2,331,5,2,2541,6
2013,2,331,5,2,2551,4
2013,2,331,5,8,750,1
2013,2,331,5,5,2578,1
2013,2,331,5,4,2017,8
2013,2,331,5,1,2017,8
2013,2,331,5,1,2279,1
2013,2,331,5,1,2541,8
2013,2,331,5,6,2017,1
2013,2,331,5,5,2541,1
2013,2,331,5,7,2017,1
2013,2,331,5,4,750,1
2013,2,331,5,1,2456,1
2013,2,331,5,1,2579,1
2013,2,331,5,5,3110,1
2013,2,331,5,4,3110,1
2013,2,331,5,5,2551,1
2013,2,331,1,1,750,9
2013,2,331,5,9,750,1
2013,2,331,5,4,2456,1
2013,2,331,5,3,2006,1
2013,2,331,5,1,2164,28
2013,2,331,5,2,3110,7
2013,2,331,5,1,2551,11
2013,2,331,5,10,3110,1
2013,2,331,5,1,2581,6
2013,2,331,5,1,2006,10
2013,2,331,5,4,2164,3
2013,2,331,5,8,2017,3
2013,2,331,5,1,2583,2
2013,2,331,5,1,2584,2
2013,2,331,3,78,528,1
2013,2,332,5,1,2164,4
2013,2,332,5,1,750,1
2013,2,332,5,5,2164,1
2013,2,332,5,2,2164,1
2013,2,337,5,1,2581,1
2013,3,331,5,1,2017,9
2013,3,331,5,2,2017,19
2013,3,331,5,6,2006,1
2013,3,331,5,1,2298,6
2013,3,331,5,2,2578,17
2013,3,331,5,1,2279,2
2013,3,331,5,2,2551,4
2013,3,331,5,78,2578,2
2013,3,331,5,3,750,2
2013,3,331,5,5,2587,2
2013,3,331,5,4,750,2
2013,3,331,5,8,3110,1
2013,3,331,1,1,750,4
2013,3,331,5,4,3110,1
2013,3,331,5,3,2017,1
2013,3,331,5,5,2164,2
2013,3,331,5,7,2006,1
2013,3,331,5,12,2587,1
2013,3,331,5,2,2580,8
2013,3,331,5,78,2541,2
2013,3,331,5,1,2580,3
2013,3,331,5,2,2587,4
2013,3,331,5,2,3110,9
2013,3,331,5,2,2582,2
2013,3,331,5,1,3110,7
2013,3,331,5,5,2578,1
2013,3,331,5,2,2586,4
2013,3,331,5,1,2586,8
2013,3,331,5,5,2551,3
2013,3,331,5,1,2578,1
2013,3,331,5,4,2017,7
2013,3,331,5,5,2298,3
2013,3,331,5,1,2551,1
2013,3,331,5,1,2587,4
2013,3,331,5,2,2006,15
2013,3,331,5,2,2541,13
2013,3,331,5,4,2006,1
2013,3,331,5,8,2017,1
2013,3,331,5,53,2298,1
2013,3,331,5,8,2006,1
2013,3,331,3,78,528,2
2013,3,331,5,1,2164,12
2013,3,331,5,1,750,5
2013,3,331,5,3,2298,1
2013,3,331,5,1,2541,2
2013,3,331,5,4,2164,2
2013,3,331,5,1,2582,13
2013,3,331,5,1,2006,11
2013,3,331,5,4,2551,3
2013,3,331,5,3,2541,2
2013,3,331,5,4,2587,1
2013,3,331,5,2,750,1
2013,3,331,5,87,2017,2
2013,3,332,5,78,750,1
2013,3,332,5,1,2586,1
2013,3,332,5,2,2582,1
2013,3,332,5,5,2586,1
2013,3,332,5,2,2578,1
2013,3,332,5,2,2585,1
2013,3,332,5,78,2586,1
2013,3,335,5,1,2587,2
2013,3,335,5,3,2541,1
2013,3,335,5,2,2587,1
2013,3,335,5,1,2541,1
2013,3,337,5,4,2298,1
2013,4,153,3,78,3737,1
2013,4,331,5,1,2164,50
2013,4,331,5,2,2587,11
2013,4,331,5,1,2587,11
2013,4,331,5,2,2585,5
2013,4,331,5,1,2586,7
2013,4,331,5,2,2593,1
2013,4,331,5,6,2017,3
2013,4,331,5,5,2582,1
2013,4,331,5,6,2594,1
2013,4,331,5,1,2541,11
2013,4,331,5,1,2551,10
2013,4,331,5,2,2541,10
2013,4,331,5,2,2017,1
2013,4,331,5,2,2582,3
2013,4,331,5,6,2593,2
2013,4,331,5,1,2595,4
2013,4,331,5,1,2597,5
2013,4,331,5,2,2551,10
2013,4,331,5,1,2017,20
2013,4,331,5,8,2006,1
2013,4,331,5,78,2592,1
2013,4,331,5,2,3110,1
2013,4,331,5,53,3110,1
2013,4,331,5,1,2592,2
2013,4,331,5,6,2597,1
2013,4,331,5,5,2164,1
2013,4,331,5,12,2587,1
2013,4,331,5,5,2298,1
2013,4,331,5,1,2598,8
2013,4,331,5,1,750,13
2013,4,331,5,1,2582,16
2013,4,331,5,2,2580,3
2013,4,331,5,1,2006,4
2013,4,331,5,4,2580,1
2013,4,331,5,6,2006,2
2013,4,331,5,7,2017,1
2013,4,331,5,1,2600,2
2013,4,331,5,78,2582,2
2013,4,331,5,2,2578,14
2013,4,331,5,4,2582,1
2013,4,331,5,4,2551,1
2013,4,331,4,1,5418,1
2013,4,331,5,2,2586,6
2013,4,331,5,3,2017,17
2013,4,331,5,3,2593,1
2013,4,331,5,5,2017,1
2013,4,331,3,78,528,3
2013,4,331,5,1,2593,9
2013,4,331,1,1,7151,1
2013,4,331,5,2,2006,9
2013,4,331,5,8,750,1
2013,4,331,5,1,2578,5
2013,4,331,5,6,2585,4
2013,4,331,5,6,2599,1
2013,4,331,5,1,2599,7
2013,4,331,5,5,750,2
2013,4,331,5,6,2587,3
2013,4,331,5,5,2006,1
2013,4,331,5,3,2298,1
2013,4,331,5,1,2601,2
2013,4,331,5,8,2587,1
2013,4,331,1,1,750,1
2013,4,331,5,1,2298,6
2013,4,331,5,1,2585,5
2013,4,331,5,1,3110,7
2013,4,331,5,2,2594,1
2013,4,331,5,2,2598,1
2013,4,331,5,1,2580,5
2013,4,331,5,3,750,1
2013,4,331,5,4,2017,2
2013,4,331,5,5,2551,1
2013,4,331,5,3,2006,8
2013,4,331,5,1,2596,4
2013,4,331,5,1,2594,5
2013,4,331,5,6,2580,5
2013,4,331,5,4,2006,2
2013,4,332,5,2,2585,1
2013,4,332,5,1,2017,1
2013,4,332,5,1,750,2
2013,4,332,5,1,2586,1
2013,4,332,5,4,2585,1
2013,4,332,5,1,2164,1
2013,4,332,5,1,2587,1
2013,4,332,5,1,3110,1
2013,4,332,1,1,7141,1
2013,4,332,5,1,2582,1
2013,4,335,5,2,2580,1
2013,4,335,5,1,2586,1
2013,4,335,5,78,2541,1
2013,4,335,5,5,750,1
2013,4,335,5,2,2587,1
2013,4,335,5,1,2587,1
2013,4,335,5,78,750,1
2013,4,335,5,1,750,2
2013,4,337,5,1,2298,2
2013,4,337,5,1,2597,1
2013,4,337,5,1,2587,1
2013,4,337,5,2,2580,1
2013,4,337,5,1,2017,2
2013,4,337,5,1,2592,2
2013,4,337,5,1,2598,1
2013,4,337,5,1,2594,1
2013,4,337,5,6,2594,1
2013,4,337,5,6,2597,1
2013,4,337,5,2,2017,1
2013,4,337,5,1,2164,1
2013,4,337,5,1,2599,1
2013,5,331,5,5,2602,1
2013,5,331,5,9,2551,4
2013,5,331,5,6,2593,1
2013,5,331,5,3,2586,1
2013,5,331,5,3,2601,6
2013,5,331,5,4,2551,2
2013,5,331,5,78,2017,2
2013,5,331,5,4,750,3
2013,5,331,3,78,528,1
2013,5,331,5,1,2593,11
2013,5,331,5,2,2006,7
2013,5,331,5,2,2587,5
2013,5,331,5,1,2598,4
2013,5,331,5,3,2006,4
2013,5,331,5,1,2298,1
2013,5,331,5,1,2017,15
2013,5,331,5,4,2601,2
2013,5,331,5,9,2580,3
2013,5,331,5,3,2580,12
2013,5,331,5,1,2601,5
2013,5,331,5,3,2582,2
2013,5,331,5,5,2298,2
2013,5,331,5,3,2551,7
2013,5,331,5,2,750,1
2013,5,331,5,2,2593,3
2013,5,331,5,1,2279,2
2013,5,331,5,1,2578,7
2013,5,331,5,1,2602,12
2013,5,331,5,1,2580,3
2013,5,331,5,2,2164,1
2013,5,331,5,1,2006,14
2013,5,331,5,8,2006,1
2013,5,331,5,4,2597,1
2013,5,331,5,2,2582,2
2013,5,331,5,9,2593,4
2013,5,331,5,9,2017,1
2013,5,331,5,1,2587,22
2013,5,331,5,5,2006,1
2013,5,331,5,9,2599,3
2013,5,331,5,8,2541,2
2013,5,331,5,5,2164,2
2013,5,331,5,9,3110,3
2013,5,331,5,6,2541,1
2013,5,331,5,3,2541,25
2013,5,331,5,3,2017,3
2013,5,331,5,3,2597,12
2013,5,331,5,78,2598,2
2013,5,331,5,2,2578,5
2013,5,331,5,1,2599,12
2013,5,331,5,1,2164,37
2013,5,331,5,1,2597,22
2013,5,331,5,5,750,1
2013,5,331,5,8,3110,1
2013,5,331,5,9,2587,1
2013,5,331,5,4,2164,1
2013,5,331,5,3,2602,5
2013,5,331,5,9,2601,3
2013,5,331,5,3,2587,4
2013,5,331,5,1,2585,4
2013,5,331,5,1,2582,8
2013,5,331,5,6,2600,1
2013,5,331,5,2,2585,1
2013,5,331,5,1,2592,2
2013,5,331,1,1,750,1
2013,5,331,5,10,3110,5
2013,5,331,5,6,2587,2
2013,5,331,5,1,2551,3
2013,5,331,5,5,2551,4
2013,5,331,5,1,2541,2
2013,5,331,5,1,3110,14
2013,5,331,5,1,2586,1
2013,5,331,5,1,750,7
2013,5,331,5,3,2598,15
2013,5,331,5,3,2578,8
2013,5,331,5,9,2164,1
2013,5,331,5,8,2593,1
2013,5,331,5,7,2599,1
2013,5,331,5,4,2017,3
2013,5,332,5,1,2593,1
2013,5,332,5,1,2551,1
2013,5,332,3,78,528,1
2013,5,332,5,1,2587,1
2013,5,335,5,1,2587,2
2013,5,337,5,5,2298,2
2013,5,337,5,1,2597,1
2013,5,337,5,9,2601,2
2013,5,337,5,3,2598,2
2013,5,337,5,1,2601,1
2013,5,337,5,1,2593,1
2013,5,337,5,3,2580,1
2013,5,337,5,3,2601,1
2013,5,337,5,1,2599,1
2013,5,337,5,3,2597,2
2013,5,337,5,4,2601,1
2013,5,337,5,1,2580,1
2013,5,337,5,1,2164,1
2013,5,337,5,3,2551,1
2013,5,337,5,9,2599,1
2013,6,331,5,5,3110,2
2013,6,331,5,2,2598,1
2013,6,331,5,4,2601,7
2013,6,331,5,4,2580,2
2013,6,331,5,2,2006,1
2013,6,331,5,1,2611,1
2013,6,331,5,3,2597,5
2013,6,331,5,1,2593,8
2013,6,331,5,53,2164,1
2013,6,331,5,2,2597,1
2013,6,331,5,3,2541,7
2013,6,331,5,3,2578,1
2013,6,331,5,1,2541,11
2013,6,331,5,78,3110,2
2013,6,331,5,1,2551,2
2013,6,331,5,8,750,1
2013,6,331,5,4,2607,1
2013,6,331,5,6,2006,1
2013,6,331,5,5,2298,2
2013,6,331,5,5,2006,1
2013,6,331,5,4,750,2
2013,6,331,5,1,2605,1
2013,6,331,5,4,2602,2
2013,6,331,5,4,2006,12
2013,6,331,5,4,2597,1
2013,6,331,5,1,2609,1
2013,6,331,5,4,2611,2
2013,6,331,5,1,2298,8
2013,6,331,5,11,2602,5
2013,6,331,5,78,2298,1
2013,6,331,5,1,2603,3
2013,6,331,5,4,2164,4
2013,6,331,5,9,2580,1
2013,6,331,5,1,2601,4
2013,6,331,5,1,2017,20
2013,6,331,5,1,3110,8
2013,6,331,5,2,2602,1
2013,6,331,5,1,2606,4
2013,6,331,5,1,2604,2
2013,6,331,5,5,2551,1
2013,6,331,5,6,750,1
2013,6,331,5,4,2598,3
2013,6,331,5,1,2599,1
2013,6,331,5,6,2601,1
2013,6,331,5,5,2580,1
2013,6,331,5,4,2609,4
2013,6,331,5,5,2593,1
2013,6,331,5,78,2580,1
2013,6,331,5,1,2578,9
2013,6,331,5,9,2599,3
2013,6,331,5,9,2585,3
2013,6,331,5,4,2017,8
2013,6,331,5,6,2593,1
2013,6,331,5,5,2541,1
2013,6,331,5,4,2593,3
2013,6,331,5,5,2598,1
2013,6,331,3,5,500,1
2013,6,331,3,78,528,6
2013,6,331,5,1,2006,6
2013,6,331,5,11,2593,4
2013,6,331,5,4,2578,1
2013,6,331,5,2,2601,1
2013,6,331,5,1,2580,3
2013,6,331,5,4,3110,6
2013,6,331,5,3,2164,1
2013,6,331,5,1,2602,4
2013,6,331,5,91,3110,1
2013,6,331,5,1,2164,29
2013,6,331,5,53,2598,1
2013,6,331,5,1,2598,4
2013,6,331,5,1,2597,7
2013,6,331,5,11,2585,3
2013,6,331,5,9,2551,2
2013,6,331,5,2,2164,1
2013,6,331,5,2,2279,1
2013,6,331,5,3,2006,1
2013,6,331,5,1,2607,7
2013,6,331,5,4,2541,4
2013,6,331,5,3,2593,1
2013,6,331,5,4,2551,3
2013,6,331,5,70,2580,1
2013,6,331,5,9,2601,4
2013,6,331,5,10,3110,7
2013,6,331,5,3,750,1
2013,6,331,5,1,750,5
2013,6,331,5,5,2017,1
2013,6,331,5,2,2017,3
2013,6,331,5,1,2585,1
2013,6,331,5,11,2580,2
2013,6,331,5,5,2578,1
2013,6,331,5,4,2599,2
2013,6,332,5,1,2164,1
2013,6,332,5,1,750,1
2013,6,332,5,4,2593,1
2013,6,335,5,1,750,1
2013,6,335,5,1,2597,1
2013,6,337,5,1,2601,1
2013,6,337,5,1,2578,1
2013,6,337,5,1,2598,1
2013,6,337,5,1,2607,1
2013,6,337,5,1,2017,1
2013,6,337,5,1,2611,1
2013,6,337,5,4,2611,2
2013,6,337,5,9,2599,1
2013,6,337,5,1,2551,2
2013,7,331,5,4,3110,7
2013,7,331,5,1,2597,8
2013,7,331,5,6,2601,1
2013,7,331,5,1,2456,1
2013,7,331,1,1,750,21
2013,7,331,5,1,2298,5
2013,7,331,5,1,2541,6
2013,7,331,5,1,2580,6
2013,7,331,5,2,2006,3
2013,7,331,5,4,750,2
2013,7,331,5,5,2551,1
2013,7,331,5,7,2006,1
2013,7,331,5,4,2611,1
2013,7,331,5,7,2608,8
2013,7,331,5,5,2593,1
2013,7,331,5,9,3110,2
2013,7,331,5,1,750,9
2013,7,331,5,1,2578,5
2013,7,331,5,1,2593,5
2013,7,331,5,5,2006,1
2013,7,331,5,6,2006,3
2013,7,331,5,1,2612,1
2013,7,331,5,4,2164,9
2013,7,331,5,3,3110,1
2013,7,331,5,2,3110,1
2013,7,331,5,1,2279,3
2013,7,331,5,5,2598,2
2013,7,331,5,4,2609,11
2013,7,331,5,1,2611,7
2013,7,331,5,10,2541,2
2013,7,331,5,7,2598,9
2013,7,331,5,7,2597,9
2013,7,331,5,8,2006,1
2013,7,331,5,91,3110,1
2013,7,331,5,1,2006,9
2013,7,331,5,4,2017,12
2013,7,331,5,2,2598,2
2013,7,331,5,7,2541,11
2013,7,331,5,74,3110,1
2013,7,331,5,41,3110,2
2013,7,331,2,26,6608,1
2013,7,331,3,78,528,4
2013,7,331,5,3,2541,5
2013,7,331,5,7,2578,10
2013,7,331,5,1,2164,53
2013,7,331,5,5,2298,4
2013,7,331,5,1,2551,6
2013,7,331,5,6,2580,1
2013,7,331,5,5,2614,2
2013,7,331,5,4,2595,8
2013,7,331,5,5,3110,2
2013,7,331,5,4,2580,7
2013,7,331,5,1,2608,5
2013,7,331,5,4,2006,11
2013,7,331,5,7,2611,6
2013,7,331,5,78,2017,2
2013,7,331,5,6,2164,1
2013,7,331,5,40,2298,1
2013,7,331,5,5,2580,1
2013,7,331,5,4,2602,1
2013,7,331,5,1,2585,3
2013,7,331,5,3,2017,1
2013,7,331,5,1,2595,5
2013,7,331,5,1,2601,3
2013,7,331,5,53,3110,2
2013,7,331,5,3,2164,1
2013,7,331,5,78,2598,2
2013,7,331,5,1,2609,3
2013,7,331,5,1,3110,17
2013,7,331,5,78,750,1
2013,7,331,5,78,2164,1
2013,7,331,5,5,750,2
2013,7,331,5,7,3110,4
2013,7,331,3,82,525,1
2013,7,331,5,4,2610,2
2013,7,331,5,1,2602,6
2013,7,331,5,1,2598,3
2013,7,331,5,4,2593,15
2013,7,331,5,4,2585,2
2013,7,331,5,6,750,1
2013,7,331,5,5,2609,1
2013,7,331,5,3,2597,1
2013,7,331,5,4,2551,9
2013,7,331,5,3,2551,1
2013,7,331,5,1,2017,12
2013,7,331,5,4,2601,7
2013,7,331,5,3,2006,1
2013,7,331,5,6,2578,1
2013,7,331,5,2,2609,1
2013,7,331,1,3,750,1
2013,7,332,5,1,2597,1
2013,7,332,5,53,2598,1
2013,7,332,5,1,2164,1
2013,7,332,5,1,750,1
2013,7,335,5,53,2598,1
2013,7,335,5,1,2597,1
2013,7,337,5,1,2597,1
2013,7,337,5,4,2601,1
2013,7,337,5,1,2612,1
2013,7,337,5,3,3110,1
2013,7,337,5,1,2279,1
2013,7,337,5,1,2611,1
2013,7,337,5,1,2017,1
2013,7,337,5,1,2580,1
2013,7,337,5,1,2298,1
2013,7,337,5,4,2585,2
2013,7,337,5,4,2610,1
2013,7,337,5,4,2580,1
2013,7,337,5,1,3110,1
2013,7,337,5,4,2017,1
2013,7,337,5,1,2164,2
2013,7,337,5,1,2593,1
2013,7,337,5,2,2601,1
2013,7,337,5,1,2595,1
2013,8,331,5,1,2615,2
2013,8,331,5,1,2597,3
2013,8,331,5,1,2619,5
2013,8,331,5,1,2624,4
2013,8,331,5,5,2164,2
2013,8,331,5,1,2616,8
2013,8,331,5,2,2006,1
2013,8,331,5,1,2620,14
2013,8,331,5,5,2597,1
2013,8,331,5,1,2614,1
2013,8,331,5,4,2616,1
2013,8,331,5,3,2620,1
2013,8,331,5,1,2595,5
2013,8,331,5,1,2617,1
2013,8,331,5,3,2017,2
2013,8,331,5,7,2597,3
2013,8,331,5,4,2006,6
2013,8,331,5,1,2006,3
2013,8,331,5,6,2006,2
2013,8,331,5,1,2618,1
2013,8,331,5,78,2279,1
2013,8,331,5,2,750,2
2013,8,331,3,78,3829,2
2013,8,331,5,1,2164,29
2013,8,331,5,1,2017,30
2013,8,331,5,4,2580,6
2013,8,331,5,78,3110,1
2013,8,331,5,1,2585,8
2013,8,331,5,2,2580,1
2013,8,331,5,1,2622,7
2013,8,331,5,4,750,1
2013,8,331,5,1,750,6
2013,8,331,5,12,750,1
2013,8,331,5,1,2611,12
2013,8,331,5,4,2164,67
2013,8,331,5,1,2593,4
2013,8,331,5,4,2617,4
2013,8,331,5,6,2597,1
2013,8,331,5,7,2616,4
2013,8,331,5,7,2578,1
2013,8,331,5,1,2578,4
2013,8,331,5,2,3110,1
2013,8,331,5,5,2585,1
2013,8,331,5,1,3110,5
2013,8,331,3,78,706,12
2013,8,331,5,4,2585,4
2013,8,331,5,4,2593,13
2013,8,331,5,7,2017,16
2013,8,331,5,4,2609,7
2013,8,331,5,1,2621,10
2013,8,331,5,78,2006,4
2013,8,331,5,1,2580,12
2013,8,331,3,78,528,1
2013,8,331,3,78,550,13
2013,8,331,5,7,2618,2
2013,8,331,5,4,2017,12
2013,8,331,5,7,2611,3
2013,8,331,5,3,2616,1
2013,8,331,5,3,2006,1
2013,8,331,5,7,3110,11
2013,8,331,5,1,2609,16
2013,8,331,5,9,2616,1
2013,8,331,5,5,2017,1
2013,8,331,5,5,750,1
2013,8,331,5,9,2006,2
2013,8,331,5,6,750,1
2013,8,331,5,7,2608,5
2013,8,331,5,7,2006,6
2013,8,331,5,4,3110,1
2013,8,331,5,1,2279,2
2013,8,331,5,5,2298,1
2013,8,331,5,78,2164,1
2013,8,331,5,2,2017,2
2013,8,331,5,4,2615,3
2013,8,331,5,1,2298,6
2013,8,331,5,4,2595,2
2013,8,331,5,2,2616,1
2013,8,331,5,5,3110,1
2013,8,332,5,4,2593,1
2013,8,332,5,1,2164,1
2013,8,332,5,1,750,1
2013,8,332,3,78,528,1
2013,8,332,3,78,3829,2
2013,8,332,5,1,2619,1
2013,8,332,3,78,706,1
2013,8,335,5,67,750,1
2013,8,335,3,78,550,2
2013,8,335,5,1,2619,1
2013,8,335,5,4,2617,1
2013,8,337,5,4,2580,2
2013,8,337,5,4,2609,1
2013,8,337,5,4,2593,1
2013,8,337,5,1,2298,1
2013,9,331,5,4,2006,2
2013,9,331,5,6,3110,4
2013,9,331,5,5,2298,2
2013,9,331,5,5,2622,2
2013,9,331,5,5,2623,1
2013,9,331,3,78,550,26
2013,9,331,5,5,2609,10
2013,9,331,5,1,2623,4
2013,9,331,4,8,5454,1
2013,9,331,5,2,2298,1
2013,9,331,5,2,2456,1
2013,9,331,5,1,750,2
2013,9,331,5,1,2164,27
2013,9,331,5,4,2617,1
2013,9,331,5,6,2006,2
2013,9,331,5,1,2609,15
2013,9,331,5,1,2580,12
2013,9,331,5,1,2006,7
2013,9,331,5,1,2626,1
2013,9,331,5,1,2017,22
2013,9,331,5,12,2017,1
2013,9,331,5,6,750,1
2013,9,331,5,5,2627,1
2013,9,331,5,2,2616,1
2013,9,331,5,1,2616,10
2013,9,331,5,3,2616,2
2013,9,331,5,4,2164,12
2013,9,331,5,4,2017,3
2013,9,331,5,5,2624,1
2013,9,331,5,7,2006,9
2013,9,331,5,78,2006,1
2013,9,331,5,1,2629,5
2013,9,331,5,7,2017,4
2013,9,331,5,1,2585,3
2013,9,331,5,5,2017,2
2013,9,331,5,78,3110,1
2013,9,331,5,5,2619,4
2013,9,331,5,1,2298,4
2013,9,331,5,4,2580,1
2013,9,331,5,5,2164,1
2013,9,331,5,1,2619,7
2013,9,331,5,3,2017,3
2013,9,331,5,5,2615,8
2013,9,331,5,1,2615,3
2013,9,331,5,1,2611,5
2013,9,331,5,1,2622,7
2013,9,331,5,4,2616,5
2013,9,331,5,2,2017,2
2013,9,331,5,1,3110,8
2013,9,331,5,2,2619,1
2013,9,331,5,5,2585,3
2013,9,331,5,1,2621,1
2013,9,331,3,78,3829,5
2013,9,331,5,1,2624,6
2013,9,331,5,5,2580,2
2013,9,331,5,11,3110,1
2013,9,331,5,7,3110,1
2013,9,331,5,2,2623,1
2013,9,331,3,78,706,19
2013,9,331,5,4,2585,1
2013,9,331,5,1,2620,2
2013,9,331,5,4,3110,2
2013,9,331,5,5,2621,4
2013,9,331,5,5,2616,7
2013,9,331,5,2,2006,1
2013,9,332,5,1,750,1
2013,9,332,5,9,750,1
2013,9,332,3,78,550,1
2013,9,332,5,5,2622,1
2013,9,332,3,78,706,3
2013,9,335,5,1,2609,1
2013,9,335,3,78,550,1
2013,9,335,5,8,2616,1
2013,9,335,5,2,2615,1
2013,9,335,3,78,706,3
2013,9,337,5,9,2017,1
2013,9,337,5,1,2298,1
2013,9,337,5,5,2585,1
2013,9,337,5,6,2017,1
2013,10,153,3,78,1997,1
2013,10,153,3,78,3725,9
2013,10,153,3,78,3834,2
2013,10,331,5,1,2619,9
2013,10,331,5,1,2623,14
2013,10,331,5,1,2615,18
2013,10,331,5,1,2609,22
2013,10,331,5,1,2629,7
2013,10,331,5,1,2279,2
2013,10,331,5,78,2616,2
2013,10,331,5,5,2623,1
2013,10,331,5,6,2017,11
2013,10,331,5,4,2616,1
2013,10,331,5,1,750,7
2013,10,331,5,1,2006,5
2013,10,331,5,2,750,1
2013,10,331,5,4,2006,3
2013,10,331,5,1,2585,9
2013,10,331,5,2,2616,1
2013,10,331,5,4,2585,1
2013,10,331,3,78,528,1
2013,10,331,5,6,750,1
2013,10,331,5,1,2298,9
2013,10,331,5,1,2580,13
2013,10,331,5,1,2017,13
2013,10,331,5,5,2017,4
2013,10,331,5,41,750,1
2013,10,331,5,78,750,1
2013,10,331,5,4,2164,4
2013,10,331,5,8,2616,6
2013,10,331,5,2,2615,1
2013,10,331,5,5,2616,1
2013,10,331,5,5,2164,2
2013,10,331,5,6,2609,1
2013,10,331,5,7,2006,1
2013,10,331,5,5,2298,1
2013,10,331,5,1,2631,3
2013,10,331,5,2,2006,1
2013,10,331,5,8,2622,3
2013,10,331,5,4,2580,1
2013,10,331,5,6,2006,5
2013,10,331,5,1,2616,13
2013,10,331,3,78,525,1
2013,10,331,5,1,2622,7
2013,10,331,5,5,2609,4
2013,10,331,5,8,2006,6
2013,10,331,5,2,2017,1
2013,10,331,5,1,2632,11
2013,10,331,5,8,2609,2
2013,10,331,5,1,2164,35
2013,10,331,5,3,2164,2
2013,10,331,5,5,2006,1
2013,10,331,5,11,2164,1
2013,10,331,5,87,750,1
2013,10,331,5,1,2630,5
2013,10,331,5,5,2615,1
2013,10,331,5,7,2017,1
2013,10,331,5,1,2456,1
2013,10,331,5,8,2623,1
2013,10,331,5,5,2619,1
2013,10,331,5,8,2017,5
2013,10,332,5,1,2609,1
2013,10,332,5,1,2616,1
2013,10,335,5,1,2616,1
2013,10,337,5,7,2017,1
2013,10,337,5,5,2298,1
2013,10,337,5,6,2017,2
2013,10,337,5,1,2615,1
2013,10,337,5,1,2017,2
2013,11,153,3,78,3853,2
2013,11,153,3,78,3737,2
2013,11,153,3,78,3673,6
2013,11,153,3,78,1997,1
2013,11,153,3,78,3529,3
2013,11,153,3,78,3855,3
2013,11,331,5,1,2298,4
2013,11,331,5,6,2616,3
2013,11,331,5,4,2632,1
2013,11,331,5,5,2017,7
2013,11,331,5,1,2634,11
2013,11,331,5,1,2615,2
2013,11,331,5,5,2636,10
2013,11,331,5,8,2580,2
2013,11,331,5,1,2635,12
2013,11,331,5,3,2017,1
2013,11,331,5,5,2634,6
2013,11,331,5,4,2006,1
2013,11,331,5,8,2006,8
2013,11,331,5,8,2609,1
2013,11,331,5,1,2609,14
2013,11,331,5,7,2017,3
2013,11,331,5,78,750,1
2013,11,331,5,5,2633,16
2013,11,331,5,6,2017,3
2013,11,331,5,1,2623,7
2013,11,331,5,1,2633,11
2013,11,331,5,5,2616,2
2013,11,331,5,1,2580,4
2013,11,331,5,1,2616,6
2013,11,331,5,1,2017,9
2013,11,331,5,1,750,5
2013,11,331,5,1,3110,6
2013,11,331,5,5,2635,6
2013,11,331,5,5,2623,2
2013,11,331,5,5,2580,5
2013,11,331,5,2,750,2
2013,11,331,5,8,2631,6
2013,11,331,5,4,2017,7
2013,11,331,5,5,2006,1
2013,11,331,5,4,2615,2
2013,11,331,5,5,2632,1
2013,11,331,5,5,2585,1
2013,11,331,5,8,2585,10
2013,11,331,5,8,2616,22
2013,11,331,5,2,2456,1
2013,11,331,5,8,2632,8
2013,11,331,5,1,2636,4
2013,11,331,5,5,2639,14
2013,11,331,5,10,2639,1
2013,11,331,3,78,528,1
2013,11,331,5,5,2609,13
2013,11,331,5,2,2006,1
2013,11,331,5,1,2585,1
2013,11,331,5,8,2017,17
2013,11,331,5,8,2623,20
2013,11,331,5,5,2631,1
2013,11,331,5,1,2006,5
2013,11,331,5,1,2638,5
2013,11,331,5,1,2639,5
2013,11,331,5,5,2298,1
2013,11,331,5,5,2615,9
2013,11,331,5,6,2006,3
2013,11,331,5,7,2623,1
2013,11,331,5,1,2632,10
2013,11,331,5,1,2164,16
2013,11,331,5,1,2637,3
2013,11,331,5,4,2164,1
2013,11,331,5,53,2609,1
2013,11,331,5,3,2633,1
2013,11,331,5,3,2616,3
2013,11,331,5,4,3110,2
2013,11,331,5,91,2017,1
2013,11,331,5,2,2017,1
2013,11,331,5,5,3110,1
2013,11,331,4,1,4328,1
2013,11,332,5,1,2609,1
2013,11,332,5,4,750,1
2013,11,332,5,1,2164,2
2013,11,335,5,5,2636,1
2013,11,335,5,1,2639,1
2013,11,337,5,8,2616,1
2013,11,337,5,5,2615,1
2013,11,337,5,1,2580,1
2013,11,337,5,1,2164,1
2013,11,337,5,5,2585,1
2013,11,337,5,8,2623,3
2013,11,337,5,6,2017,1
2013,11,337,5,8,2017,3
2013,11,337,5,5,2580,1
2013,11,337,5,8,2585,2
2013,12,153,3,78,1997,1
2013,12,331,5,5,2643,12
2013,12,331,5,5,2641,10
2013,12,331,5,5,2639,12
2013,12,331,5,78,750,1
2013,12,331,5,1,2645,8
